qstr_You_have_equipped_an_item_restricted_for|You have equipped an item restricted for this race. It will be returned to your inventory once you enter the world map, or destroyed if you lack inventory space.{***}
qstr_Restricted_Item|Restricted Item{***}
qstr_{reg1}.0|{reg1}.0{***}
qstr_{reg1}.00{reg2}|{reg1}.00{reg2}{***}
qstr_{reg1}.0{reg2}|{reg1}.0{reg2}{***}
qstr_{reg1}.{reg2}|{reg1}.{reg2}{***}
qstr_v{s1}_|v{s1} {***}
qstr_Next_Page|Próxima Página
qstr_Continue...|Continuar...
qstr_Candidate_#1:_{s1}|Candidato #1: {s1}
qstr_Candidate_#2:_{s1}|Candidato #2: {s1}
qstr_{s3}_of_{s4}_wishes_to_select_a_new_mars|{s3} of {s4} wishes to select a new marshall and invites his vassals for a counsel. {s1} and {s2} are the likely candidates.{***}
qstr_Who_do_you_wish_to_support?|Who do you wish to support?{***}
qstr_{s1}_gives_his_support_to_{s2}.|{s1} gives his support to {s2}.{***}
qstr_Number_of_Supporters:_{reg0}|Number of Supporters: {reg0}{***}
qstr_{s2}_has_heard_his_vassals__counsel._He_|{s2} has heard his vassals' counsel. He selects {s1} as the marshall of {s3}.{***}
qstr_Action|Ação
qstr_Mount|Montem em seus cavalos!
qstr_Attack_Type|Tipo de ataque
qstr_Stand_Ground|Defendam suas posições!
qstr_Charge|Atacar!!!
qstr_Follow_Me|Sigam-me!
qstr_Hold_This_Position|Mantenham a formação!
qstr_Spread_Out|Dispersar!
qstr_Stand_Closer|Apertem as fileiras!
qstr_Fall_Back|Recuem dez passos!
qstr_Advance|Avancem dez passos!
qstr_Dismount|Desmontem dos cavalos!
qstr_Fire_At_Will|Abrir fogo!
qstr_Hold_Your_Fire|Cessar-fogo!
qstr_Use_Blunt_Weapons|Usem armas contundentes!
qstr_Use_Any_Weapon|Usem armas à vontade!
qstr_Ready|Prontos
qstr_Wounded|Feridos
qstr_Dead|Mortos
qstr_Number_of_men_knocked_down:_{reg1}|Number of men knocked down: {reg1}{***}
qstr_Number_of_men_left:_{reg1}|Number of men left: {reg1}{***}
qstr_Opponents_Beaten:_{reg1}|Opponents Beaten: {reg1}{***}
qstr_Opponents_Remaining:_{reg1}|Opponents Remaining: {reg1}{***}
qstr_Remain_in_retirement.|Remain in retirement.{***}
qstr_Go_back_to_the_adventuring.|Go back to the adventuring.{***}
qstr_You_have_retired_at_level_{reg4}_after_{|You have retired at level {reg4} after {reg5} days of adventuring.{***}
qstr_Effect_on_Score|Efeito na pontuação
qstr_Settlements_owned_by_you:_{reg0}|Settlements owned by you: {reg0}{***}
qstr_Friendly_Settlements:_{reg0}|Friendly Settlements: {reg0}{***}
qstr_Hostile_Settlements:_{reg0}|Hostile Settlements: {reg0}{***}
qstr_Friendly_Lords:_{reg0}|Friendly Lords: {reg0}{***}
qstr_Enemy_Lords:_{reg0}|Lordes hostis: {reg0}
qstr_Victories:_{reg0}|Vitórias: {reg0}
qstr_Defeats:_{reg0}|Derrotas: {reg0}
qstr_Quests_Completed:_{reg0}|Quests Completed: {reg0}{***}
qstr_Companions_Found:_{reg0}|Companions Found: {reg0}{***}
qstr_Companions_Lost/Departed:_{reg0}|Companions Lost/Departed: {reg0}{***}
qstr_Wealth:_{reg0}_aurums|Wealth: {reg0} aurums{***}
qstr_Inventory:_{reg0}_aurums|Inventory: {reg0} aurums{***}
qstr_Renown:_{reg0}|Renome: {reg0}
qstr_Experience:_{reg0}|Experiência: {reg0}
qstr_Days_Passed:_{reg0}|Dias passados: {reg0}
qstr_Difficulty:_{reg0}%|Dificuldade: {reg0}%
qstr_TOTAL_SCORE:_{reg0}|PONTUAÇÃO TOTAL: {reg0}
qstr_unknown_yet|unknown yet{***}
qstr_tomorrow|tomorrow{***}
qstr_Next_Payday:_{s22}|Next Payday: {s22}{***}
